Vendor_ID,Vendor_Name,Seller_ID,Seller_Name,Order_ID,Order_Date,Reason
3409,Lazy Window LLP,3368,A.D.Enterprise,2653063,2024-01-01,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2653182,2024-01-01,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2653283,2024-01-01,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.addressLine2:Special characters not allowed in - address line 2, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2653419,2024-01-01,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2653463,2024-01-01,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2653514,2024-01-01,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3624,SARVAH PHARMA,3673,sumit media,2653529,2024-01-01,""", Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2653588,2024-01-01,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3508,HARSHIV ENTERPRISE,3416,Store Bolt,2653678,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2653696,2024-01-01,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2653717,2024-01-01,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2653734,2024-01-01,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2653762,2024-01-01,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2653813,2024-01-01,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2654027,2024-01-01,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2654097,2024-01-01,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2654131,2024-01-01,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2654193,2024-01-01,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654335,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654335,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654414,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654414,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654500,2024-01-01,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654500,2024-01-01,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654518,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array, Ekart(15): [{tracking_id:NMBC1000420253,status:REQUEST_REJECTED,message:[No vendor has delivery serviceability]}],"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654518,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array, Ekart(15): [{tracking_id:NMBC1000422033,status:REQUEST_REJECTED,message:[No vendor has delivery serviceability]}],"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654527,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array, Xpressbees(14): Drop pincode not serviceable,, Xpressbees(14): Drop pincode not serviceable,, Xpressbees(3): Drop pincode not serviceable,"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654527,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654594,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654594,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654630,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654630,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654631,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654631,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654636,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654636,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654643,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654643,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654661,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654661,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654664,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654664,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654691,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array, Shadowfax(4): Invalid Delivery Pincode. Pincode 185202 is not serviceble,"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654691,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array, Shadowfax(4): Invalid Delivery Pincode. Pincode 185202 is not serviceble,"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654707,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654707,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654722,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654722,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654723,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654723,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654821,2024-01-01,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654821,2024-01-01,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654874,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654874,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654891,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654891,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654899,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654899,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654902,2024-01-01,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654902,2024-01-01,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654910,2024-01-01,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654910,2024-01-01,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654949,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654949,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654953,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654953,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654960,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654960,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654973,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3528,INTELLIQUESTGLOBAL,2654973,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3528,INTELLIQUESTGLOBAL,2655063,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3528,INTELLIQUESTGLOBAL,2655072,2024-01-01,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3528,INTELLIQUESTGLOBAL,2655084,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3528,INTELLIQUESTGLOBAL,2655116,2024-01-01,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3528,INTELLIQUESTGLOBAL,2655154,2024-01-01,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3528,INTELLIQUESTGLOBAL,2655164,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3528,INTELLIQUESTGLOBAL,2655179,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3528,INTELLIQUESTGLOBAL,2655192,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3528,INTELLIQUESTGLOBAL,2655206,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3528,INTELLIQUESTGLOBAL,2655218,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array, Xpressbees(14): Drop pincode not serviceable,, Xpressbees(14): Drop pincode not serviceable,, Xpressbees(3): Drop pincode not serviceable,"""
3730,DM ENTERPRISE,3528,INTELLIQUESTGLOBAL,2655249,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3528,INTELLIQUESTGLOBAL,2655256,2024-01-01,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3528,INTELLIQUESTGLOBAL,2655277,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3528,INTELLIQUESTGLOBAL,2655286,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3528,INTELLIQUESTGLOBAL,2655322,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3528,INTELLIQUESTGLOBAL,2655335,2024-01-01,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3528,INTELLIQUESTGLOBAL,2655343,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3528,INTELLIQUESTGLOBAL,2655346,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3528,INTELLIQUESTGLOBAL,2655356,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3528,INTELLIQUESTGLOBAL,2655367,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3528,INTELLIQUESTGLOBAL,2655373,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array, Ekart(15): [{tracking_id:NMBC1000416413,status:REQUEST_REJECTED,message:[No vendor has delivery serviceability]}],"""
3273,KATYANI TRADERS,3528,INTELLIQUESTGLOBAL,2655395,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array, Ekart(15): [{tracking_id:NMBC1000416837,status:REQUEST_REJECTED,message:[No vendor has delivery serviceability]}],"""
3273,KATYANI TRADERS,3528,INTELLIQUESTGLOBAL,2655431,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3273,KATYANI TRADERS,3528,INTELLIQUESTGLOBAL,2655514,2024-01-01,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3273,KATYANI TRADERS,3528,INTELLIQUESTGLOBAL,2655526,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3273,KATYANI TRADERS,3528,INTELLIQUESTGLOBAL,2655531,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2655604,2024-01-01,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3508,HARSHIV ENTERPRISE,3416,Store Bolt,2655655,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2655721,2024-01-01,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2655728,2024-01-01,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2655735,2024-01-01,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2655799,2024-01-01,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2655879,2024-01-01,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2655964,2024-01-01,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2655996,2024-01-01,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2656036,2024-01-01,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
2934,Acetech Ventures,3313,Ar seller ecom india,2656040,2024-01-01,""", Shipway Delhivery[999011]  (carrier_id 80165) May be due to delhivery credentials., Ecom Exp Air[999009] Array, Shadowfax(4): Customer Delivery Address is Required,"""
3273,KATYANI TRADERS,3368,A.D.Enterprise,2656084,2024-01-01,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2656092,2024-01-01,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2656145,2024-01-01,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2656213,2024-01-01,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2656363,2024-01-01,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2656429,2024-01-01,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2656437,2024-01-01,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2656521,2024-01-01,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2656538,2024-01-01,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2656611,2024-01-01,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2656728,2024-01-01,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2656776,2024-01-01,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2656864,2024-01-01,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2656924,2024-01-01,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2656999,2024-01-01,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2657152,2024-01-01,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2657313,2024-01-01,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2657330,2024-01-01,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
2934,Acetech Ventures,2980,Orange technologies,2657460,2024-01-01,""", Ekart SHB - 0.5kg[999007] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2657469,2024-01-01,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2657469,2024-01-01,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2657504,2024-01-01,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2657504,2024-01-01,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2657663,2024-01-01,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3416,Store Bolt,2657826,2024-01-01,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2657907,2024-01-01,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2657912,2024-01-01,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2657918,2024-01-01,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2657918,2024-01-01,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2658091,2024-01-01,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2658145,2024-01-01,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2658150,2024-01-01,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2658184,2024-01-01,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2658196,2024-01-01,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2658204,2024-01-01,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2658301,2024-01-01,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2658420,2024-01-01,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2658491,2024-01-01,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
