Seller_ID,Seller_Name,Order_Date,AWB,Seller_Remittance_ID,Order_Amount,UTR_Number
3371,Elevate Store,2024-01-10,412003364422,0,939.55,
3371,Elevate Store,2024-01-10,SHBC7000140963,0,939.55,
3324,Workos Technologies Private Limited - New,2024-01-10,80399227506,0,599,
3323,Khemka GOC,2024-01-10,STLC8000202309,0,999,
3371,Elevate Store,2024-01-10,77883285933,0,719.1,
3323,Khemka GOC,2024-01-10,STLC8000202224,0,999,
3323,Khemka GOC,2024-01-10,STLC8000203813,0,999,
3323,Khemka GOC,2024-01-10,STLC8000203577,0,999,
3371,Elevate Store,2024-01-10,77883285874,0,759.05,
3313,Ar seller ecom india,2024-01-10,77883172323,0,699,
3323,Khemka GOC,2024-01-10,STLC8000195962,0,999,
3371,Elevate Store,2024-01-10,77883285896,0,759.05,
3323,Khemka GOC,2024-01-10,STLC8000202765,0,999,
3315,shopcod,2024-01-10,STLC8000202404,0,1299,
3323,Khemka GOC,2024-01-10,STLC8000202726,0,999,
3371,Elevate Store,2024-01-10,77883285885,0,759.05,
3323,Khemka GOC,2024-01-10,STLC8000203742,0,999,
3315,shopcod,2024-01-10,412003365873,0,1299,
3323,Khemka GOC,2024-01-10,STLC8000200352,0,999,
3323,Khemka GOC,2024-01-10,412003363755,0,999,
3323,Khemka GOC,2024-01-10,STLC8000203341,0,999,
3371,Elevate Store,2024-01-10,77883285852,0,759.05,
3729,BIGSHORT,2024-01-10,412003365413,0,1599,
3729,BIGSHORT,2024-01-10,STOC9000745238,0,1599,
3323,Khemka GOC,2024-01-10,STLC8000203804,0,999,
3323,Khemka GOC,2024-01-10,STLC8000202629,0,999,
3323,Khemka GOC,2024-01-10,STLC8000202448,0,999,
3323,Khemka GOC,2024-01-10,STLC8000194242,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80399294323,0,699,
3323,Khemka GOC,2024-01-10,412003365301,0,999,
3323,Khemka GOC,2024-01-10,STLC8000202584,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80399294253,0,699,
3323,Khemka GOC,2024-01-10,STLC8000194436,0,999,
3323,Khemka GOC,2024-01-10,STLC8000204009,0,999,
3371,Elevate Store,2024-01-10,77883285841,0,799,
3323,Khemka GOC,2024-01-10,STLC8000203635,0,999,
3323,Khemka GOC,2024-01-10,STLC8000200547,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80399294194,0,699,
3323,Khemka GOC,2024-01-10,STLC8000200843,0,999,
3371,Elevate Store,2024-01-10,SHBC7000147245,0,844.55,
3323,Khemka GOC,2024-01-10,STLC8000204418,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,22679010871452,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80399294146,0,699,
3323,Khemka GOC,2024-01-10,STLC8000203094,0,999,
3323,Khemka GOC,2024-01-10,STLC8000205455,0,999,
3323,Khemka GOC,2024-01-10,STLC8000203680,0,999,
3323,Khemka GOC,2024-01-10,412003365440,0,999,
3323,Khemka GOC,2024-01-10,STLC8000201590,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,22679010871463,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80399289563,0,699,
3323,Khemka GOC,2024-01-10,STLC8000204171,0,1998,
3323,Khemka GOC,2024-01-10,STLC8000200980,0,1998,
3324,Workos Technologies Private Limited - New,2024-01-10,80399294124,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80399289471,0,699,
3323,Khemka GOC,2024-01-10,STLC8000204147,0,999,
3323,Khemka GOC,2024-01-10,STLC8000203463,0,999,
3323,Khemka GOC,2024-01-10,STLC8000203598,0,999,
3368,A.D.Enterprise,2024-01-10,22679010871194,0,900,
3323,Khemka GOC,2024-01-10,STLC8000204433,0,999,
3323,Khemka GOC,2024-01-10,STLC8000203459,0,999,
3323,Khemka GOC,2024-01-10,STLC8000197302,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80399289331,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80399289272,0,699,
3323,Khemka GOC,2024-01-10,STLC8000203242,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80399289320,0,699,
3323,Khemka GOC,2024-01-10,STLC8000204180,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80399321354,0,599,
3843,homfy,2024-01-10,22679010897072,0,799,
3323,Khemka GOC,2024-01-10,STLC8000202802,0,999,
3649,Neu Urban,2024-01-10,77884934923,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,SF913885398NIM,0,599,
3324,Workos Technologies Private Limited - New,2024-01-10,80399289246,0,699,
3323,Khemka GOC,2024-01-10,STLC8000203651,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,412003364969,0,599,
3323,Khemka GOC,2024-01-10,STLC8000203383,0,999,
3649,Neu Urban,2024-01-10,77884934853,0,599,
3323,Khemka GOC,2024-01-10,STLC8000203617,0,999,
3323,Khemka GOC,2024-01-10,STLC8000195523,0,999,
3323,Khemka GOC,2024-01-10,STLC8000204090,0,999,
3323,Khemka GOC,2024-01-10,STLC8000203399,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80399321310,0,599,
3323,Khemka GOC,2024-01-10,STLC8000203888,0,999,
3416,Store Bolt,2024-01-10,STOC9000748077,0,899,
3324,Workos Technologies Private Limited - New,2024-01-10,80400106091,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,22679010922865,0,699,
3323,Khemka GOC,2024-01-10,STLC8000204061,0,999,
3323,Khemka GOC,2024-01-10,STLC8000202976,0,999,
3323,Khemka GOC,2024-01-10,STLC8000203710,0,999,
3323,Khemka GOC,2024-01-10,412003365247,0,999,
3323,Khemka GOC,2024-01-10,412003366246,0,999,
3323,Khemka GOC,2024-01-10,STLC8000202053,0,999,
3323,Khemka GOC,2024-01-10,STLC8000203108,0,999,
3323,Khemka GOC,2024-01-10,STLC8000202782,0,999,
3371,Elevate Store,2024-01-10,22679010896501,0,759.05,
3639,onlinekart24.com,2024-01-10,22679010870590,0,999,
3368,A.D.Enterprise,2024-01-10,22679010922401,0,900,
3323,Khemka GOC,2024-01-10,STLC8000204328,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400222081,0,699,
3323,Khemka GOC,2024-01-10,STLC8000203713,0,999,
3323,Khemka GOC,2024-01-10,STLC8000204787,0,999,
3323,Khemka GOC,2024-01-10,STLC8000203250,0,999,
3371,Elevate Store,2024-01-10,77883836833,0,759.05,
3323,Khemka GOC,2024-01-10,STLC8000203614,0,999,
3729,BIGSHORT,2024-01-10,412003365761,0,1599,
3371,Elevate Store,2024-01-10,77883836822,0,759.05,
3323,Khemka GOC,2024-01-10,STLC8000202915,0,999,
3933,BE THE RICH,2024-01-10,STOC9000747824,0,1599,
3323,Khemka GOC,2024-01-10,STLC8000203907,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400222022,0,699,
3323,Khemka GOC,2024-01-10,STLC8000204366,0,999,
3315,shopcod,2024-01-10,STLC8000209457,0,1299,
3323,Khemka GOC,2024-01-10,STLC8000203765,0,999,
3323,Khemka GOC,2024-01-10,STLC8000203753,0,999,
3323,Khemka GOC,2024-01-10,STLC8000204347,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,412003297407,0,599,
3751,Thefirstplace,2024-01-10,22679010897735,0,699,
3323,Khemka GOC,2024-01-10,412003364874,0,999,
3323,Khemka GOC,2024-01-10,STLC8000201512,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400222011,0,699,
3323,Khemka GOC,2024-01-10,STLC8000203879,0,999,
3323,Khemka GOC,2024-01-10,STLC8000203769,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400221952,0,699,
3323,Khemka GOC,2024-01-10,STLC8000206690,0,999,
3933,BE THE RICH,2024-01-10,412003365712,0,1599,
3324,Workos Technologies Private Limited - New,2024-01-10,80400221926,0,699,
3323,Khemka GOC,2024-01-10,412003367270,0,999,
3933,BE THE RICH,2024-01-10,412003366355,0,1599,
3324,Workos Technologies Private Limited - New,2024-01-10,80400221871,0,699,
3323,Khemka GOC,2024-01-10,412003367953,0,999,
3751,Thefirstplace,2024-01-10,22679010897713,0,699,
3323,Khemka GOC,2024-01-10,STLC8000208313,0,999,
3323,Khemka GOC,2024-01-10,412003367854,0,999,
3323,Khemka GOC,2024-01-10,412003367719,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400106032,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400221834,0,699,
3323,Khemka GOC,2024-01-10,STLC8000208636,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400106065,0,699,
3371,Elevate Store,2024-01-10,77883836796,0,759.05,
3371,Elevate Store,2024-01-10,77883836774,0,759.05,
3323,Khemka GOC,2024-01-10,412003367805,0,999,
3933,BE THE RICH,2024-01-10,412003366185,0,1599,
3324,Workos Technologies Private Limited - New,2024-01-10,80400221786,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400336122,0,599,
3323,Khemka GOC,2024-01-10,STLC8000207660,0,999,
3371,Elevate Store,2024-01-10,SHBC7000147017,0,890.1,
3323,Khemka GOC,2024-01-10,STLC8000207676,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400221790,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400221720,0,699,
3371,Elevate Store,2024-01-10,77883836763,0,759.05,
3323,Khemka GOC,2024-01-10,412003363821,0,999,
3371,Elevate Store,2024-01-10,77883836752,0,759.05,
3371,Elevate Store,2024-01-10,77883836715,0,799,
3323,Khemka GOC,2024-01-10,412003366972,0,999,
3323,Khemka GOC,2024-01-10,412003366744,0,999,
3323,Khemka GOC,2024-01-10,STLC8000208970,0,999,
3323,Khemka GOC,2024-01-10,STLC8000206823,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105925,0,699,
3323,Khemka GOC,2024-01-10,STLC8000207088,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105951,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400221661,0,699,
3315,shopcod,2024-01-10,412003366257,0,1299,
3371,Elevate Store,2024-01-10,77883836704,0,759.05,
3729,BIGSHORT,2024-01-10,STOC9000748361,0,1599,
3323,Khemka GOC,2024-01-10,STLC8000206599,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400221602,0,699,
3323,Khemka GOC,2024-01-10,412003367345,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400221591,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105844,0,699,
3315,shopcod,2024-01-10,STLC8000207172,0,1299,
3323,Khemka GOC,2024-01-10,STLC8000206558,0,999,
3323,Khemka GOC,2024-01-10,412003366935,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,22679010922961,0,699,
3323,Khemka GOC,2024-01-10,412003367142,0,999,
3313,Ar seller ecom india,2024-01-10,22679010896464,0,699,
3649,Neu Urban,2024-01-10,77884934606,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400336004,0,599,
3729,BIGSHORT,2024-01-10,STOC9000746493,0,1599,
3649,Neu Urban,2024-01-10,77884023221,0,699,
3323,Khemka GOC,2024-01-10,412003366613,0,999,
3323,Khemka GOC,2024-01-10,412003366475,0,999,
3371,Elevate Store,2024-01-10,SHBC7000146168,0,844.55,
3315,shopcod,2024-01-10,STLC8000204584,0,1299,
3324,Workos Technologies Private Limited - New,2024-01-10,80400221355,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105892,0,699,
3323,Khemka GOC,2024-01-10,412003367483,0,999,
3315,shopcod,2024-01-10,STLC8000209373,0,1299,
3323,Khemka GOC,2024-01-10,412003366605,0,999,
3323,Khemka GOC,2024-01-10,412003367372,0,999,
3323,Khemka GOC,2024-01-10,412003366871,0,999,
3371,Elevate Store,2024-01-10,SHBC7000147425,0,939.55,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105800,0,699,
3323,Khemka GOC,2024-01-10,412003366152,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,22679010922994,0,699,
3371,Elevate Store,2024-01-10,77883836601,0,939.55,
3843,homfy,2024-01-10,22679010896943,0,799,
3324,Workos Technologies Private Limited - New,2024-01-10,80400221263,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105730,0,699,
3649,Neu Urban,2024-01-10,22679010929375,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400335901,0,599,
3843,homfy,2024-01-10,77883879651,0,799,
3315,shopcod,2024-01-10,412003368028,0,1299,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105704,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400221145,0,699,
3323,Khemka GOC,2024-01-10,412003366603,0,999,
3323,Khemka GOC,2024-01-10,STLC8000205924,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400335864,0,599,
3323,Khemka GOC,2024-01-10,412003366891,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105682,0,699,
3933,BE THE RICH,2024-01-10,STOC9000748217,0,1599,
3371,Elevate Store,2024-01-10,77883836634,0,719.1,
3729,BIGSHORT,2024-01-10,STOC9000747536,0,1599,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105693,0,699,
3843,homfy,2024-01-10,77883879640,0,799,
3649,Neu Urban,2024-01-10,22679010927091,0,599,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105671,0,699,
3323,Khemka GOC,2024-01-10,STLC8000205587,0,999,
3371,Elevate Store,2024-01-10,77883836575,0,799,
3324,Workos Technologies Private Limited - New,2024-01-10,80400220994,0,699,
3729,BIGSHORT,2024-01-10,412003365856,0,1599,
3843,homfy,2024-01-10,22679010896906,0,799,
3324,Workos Technologies Private Limited - New,2024-01-10,80400220950,0,699,
3323,Khemka GOC,2024-01-10,STLC8000206369,0,1998,
3323,Khemka GOC,2024-01-10,STLC8000206656,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105634,0,699,
3323,Khemka GOC,2024-01-10,412003365290,0,999,
3639,onlinekart24.com,2024-01-10,22679010896895,0,799,
3324,Workos Technologies Private Limited - New,2024-01-10,80400335702,0,599,
3323,Khemka GOC,2024-01-10,412003366953,0,999,
3323,Khemka GOC,2024-01-10,STLC8000206410,0,999,
3323,Khemka GOC,2024-01-10,STLC8000207199,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105612,0,699,
3323,Khemka GOC,2024-01-10,STLC8000206745,0,999,
3323,Khemka GOC,2024-01-10,STLC8000206501,0,999,
3323,Khemka GOC,2024-01-10,412003366625,0,999,
3323,Khemka GOC,2024-01-10,STLC8000204607,0,999,
3323,Khemka GOC,2024-01-10,STLC8000205461,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400335676,0,599,
3371,Elevate Store,2024-01-10,77883836586,0,799,
3315,shopcod,2024-01-10,STLC8000209046,0,1299,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105564,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105553,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105586,0,699,
3729,BIGSHORT,2024-01-10,STOC9000746168,0,1599,
3323,Khemka GOC,2024-01-10,STLC8000206201,0,999,
3323,Khemka GOC,2024-01-10,STLC8000206406,0,999,
3371,Elevate Store,2024-01-10,SHBC7000146336,0,939.55,
3371,Elevate Store,2024-01-10,77883836553,0,759.05,
3324,Workos Technologies Private Limited - New,2024-01-10,80400220865,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105505,0,699,
3323,Khemka GOC,2024-01-10,412003366663,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400220784,0,699,
3323,Khemka GOC,2024-01-10,STLC8000204264,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,412003367557,0,599,
3323,Khemka GOC,2024-01-10,412003366738,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105472,0,699,
3933,BE THE RICH,2024-01-10,STOC9000737002,0,1599,
3315,shopcod,2024-01-10,STLC8000209050,0,1299,
3843,homfy,2024-01-10,22679010896851,0,799,
3303,TrenKart,2024-01-10,STOC9000748387,0,1599,
3303,TrenKart,2024-01-10,STOC9000743211,0,1599,
3324,Workos Technologies Private Limited - New,2024-01-10,23645417757525,0,699,
3303,TrenKart,2024-01-10,STOC9000748776,0,1599,
3303,TrenKart,2024-01-10,STOC9000748392,0,2599,
3303,TrenKart,2024-01-10,STOC9000747674,0,2599,
3303,TrenKart,2024-01-10,412003365362,0,2599,
3303,TrenKart,2024-01-10,412003366066,0,2599,
3303,TrenKart,2024-01-10,77884280563,0,2599,
3416,Store Bolt,2024-01-10,412003365659,0,999,
3323,Khemka GOC,2024-01-10,412003365619,0,999,
3368,A.D.Enterprise,2024-01-10,412003365674,0,799,
3472,Ecom Sellers,2024-01-10,STOC9000747709,0,899,
3933,BE THE RICH,2024-01-10,STOC9000748106,0,1599,
3303,TrenKart,2024-01-10,STOC9000747680,0,999,
3303,TrenKart,2024-01-10,STOC9000749782,0,999,
3303,TrenKart,2024-01-10,STOC9000749289,0,999,
3303,TrenKart,2024-01-10,STOC9000749071,0,999,
3323,Khemka GOC,2024-01-10,412003367343,0,999,
3371,Elevate Store,2024-01-10,77883836494,0,759.05,
3324,Workos Technologies Private Limited - New,2024-01-10,80400220596,0,699,
3371,Elevate Store,2024-01-10,77883836472,0,799,
3323,Khemka GOC,2024-01-10,STLC8000206839,0,999,
3323,Khemka GOC,2024-01-10,412003365616,0,999,
3323,Khemka GOC,2024-01-10,412003365730,0,999,
3649,Neu Urban,2024-01-10,77884023173,0,699,
3315,shopcod,2024-01-10,STLC8000207985,0,1299,
3324,Workos Technologies Private Limited - New,2024-01-10,80400220526,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105365,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105332,0,699,
3323,Khemka GOC,2024-01-10,STLC8000206623,0,999,
3729,BIGSHORT,2024-01-10,STOC9000745787,0,1599,
3324,Workos Technologies Private Limited - New,2024-01-10,80400220482,0,699,
3315,shopcod,2024-01-10,STLC8000209010,0,1299,
3324,Workos Technologies Private Limited - New,2024-01-10,80400335470,0,599,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105295,0,699,
3315,shopcod,2024-01-10,412003368347,0,1299,
3323,Khemka GOC,2024-01-10,STLC8000206895,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105306,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,22679010923053,0,699,
3371,Elevate Store,2024-01-10,77883836450,0,799,
3323,Khemka GOC,2024-01-10,STLC8000202303,0,999,
3371,Elevate Store,2024-01-10,77883836461,0,799,
3324,Workos Technologies Private Limited - New,2024-01-10,80400220412,0,699,
3371,Elevate Store,2024-01-10,77883836435,0,799,
3324,Workos Technologies Private Limited - New,2024-01-10,80400243943,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400243840,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105262,0,699,
3313,Ar seller ecom india,2024-01-10,77883828341,0,699,
3371,Elevate Store,2024-01-10,77883836424,0,939.55,
3315,shopcod,2024-01-10,412003367033,0,1299,
3323,Khemka GOC,2024-01-10,STLC8000202527,0,999,
3323,Khemka GOC,2024-01-10,412003366493,0,999,
3323,Khemka GOC,2024-01-10,412003366969,0,999,
3843,homfy,2024-01-10,22679010899592,0,799,
3323,Khemka GOC,2024-01-10,STLC8000206078,0,999,
3323,Khemka GOC,2024-01-10,STLC8000206087,0,999,
3751,Thefirstplace,2024-01-10,22679010897610,0,699,
3371,Elevate Store,2024-01-10,SHBC7000143138,0,939.55,
3323,Khemka GOC,2024-01-10,412003364032,0,999,
3323,Khemka GOC,2024-01-10,STLC8000201919,0,999,
3323,Khemka GOC,2024-01-10,STLC8000205234,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400243781,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400243770,0,699,
3323,Khemka GOC,2024-01-10,STLC8000201658,0,999,
3323,Khemka GOC,2024-01-10,STLC8000204691,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105170,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105225,0,699,
3323,Khemka GOC,2024-01-10,STLC8000206141,0,999,
3371,Elevate Store,2024-01-10,77883836402,0,759.05,
3324,Workos Technologies Private Limited - New,2024-01-10,80400243685,0,699,
3323,Khemka GOC,2024-01-10,STLC8000205930,0,999,
3323,Khemka GOC,2024-01-10,STLC8000206486,0,999,
3323,Khemka GOC,2024-01-10,412003367350,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105166,0,699,
3649,Neu Urban,2024-01-10,77884934260,0,699,
3323,Khemka GOC,2024-01-10,STLC8000203485,0,999,
3315,shopcod,2024-01-10,STLC8000207653,0,1299,
3315,shopcod,2024-01-10,STLC8000207608,0,1299,
3371,Elevate Store,2024-01-10,77883836391,0,799,
3324,Workos Technologies Private Limited - New,2024-01-10,80400243700,0,699,
3649,Neu Urban,2024-01-10,77884023044,0,699,
3323,Khemka GOC,2024-01-10,STLC8000206573,0,999,
3323,Khemka GOC,2024-01-10,STLC8000203861,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105144,0,699,
3315,shopcod,2024-01-10,STLC8000208173,0,1299,
3323,Khemka GOC,2024-01-10,412003366411,0,999,
3933,BE THE RICH,2024-01-10,STOC9000748337,0,1599,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105100,0,699,
3323,Khemka GOC,2024-01-10,412003366253,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105063,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105041,0,699,
3323,Khemka GOC,2024-01-10,STLC8000205817,0,999,
3933,BE THE RICH,2024-01-10,STOC9000746372,0,1599,
3323,Khemka GOC,2024-01-10,412003366316,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400105074,0,699,
3323,Khemka GOC,2024-01-10,22679010896803,0,599,
3371,Elevate Store,2024-01-10,77883836343,0,759.05,
3315,shopcod,2024-01-10,STLC8000209572,0,1299,
3751,Thefirstplace,2024-01-10,22679010897573,0,699,
3323,Khemka GOC,2024-01-10,412003366276,0,999,
3368,A.D.Enterprise,2024-01-10,STOC9000747402,0,799,
3323,Khemka GOC,2024-01-10,STLC8000205732,0,999,
3371,Elevate Store,2024-01-10,77883836354,0,759.05,
3324,Workos Technologies Private Limited - New,2024-01-10,80400335223,0,599,
3324,Workos Technologies Private Limited - New,2024-01-10,80400335201,0,599,
3323,Khemka GOC,2024-01-10,STLC8000205607,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400243372,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400243346,0,699,
3315,shopcod,2024-01-10,STLC8000207137,0,1299,
3324,Workos Technologies Private Limited - New,2024-01-10,80400104982,0,699,
3323,Khemka GOC,2024-01-10,STLC8000206341,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400243291,0,699,
3371,Elevate Store,2024-01-10,77883836321,0,939.55,
3324,Workos Technologies Private Limited - New,2024-01-10,80400335164,0,599,
3323,Khemka GOC,2024-01-10,STLC8000205023,0,999,
3315,shopcod,2024-01-10,77884271194,0,1299,
3933,BE THE RICH,2024-01-10,STOC9000747902,0,1599,
3933,BE THE RICH,2024-01-10,412003364959,0,1599,
3323,Khemka GOC,2024-01-10,STLC8000206519,0,999,
3323,Khemka GOC,2024-01-10,STLC8000205505,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400104923,0,699,
3751,Thefirstplace,2024-01-10,22679010897540,0,699,
3323,Khemka GOC,2024-01-10,STLC8000205564,0,999,
3323,Khemka GOC,2024-01-10,STLC8000204955,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400243313,0,699,
3323,Khemka GOC,2024-01-10,412003366227,0,999,
3323,Khemka GOC,2024-01-10,STLC8000205828,0,999,
3323,Khemka GOC,2024-01-10,STLC8000204898,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400243276,0,699,
3323,Khemka GOC,2024-01-10,STLC8000205382,0,999,
3371,Elevate Store,2024-01-10,77883836295,0,719.1,
3933,BE THE RICH,2024-01-10,STOC9000748188,0,1599,
3323,Khemka GOC,2024-01-10,STLC8000205481,0,999,
3323,Khemka GOC,2024-01-10,STLC8000203501,0,999,
3368,A.D.Enterprise,2024-01-10,STLC8000208325,0,999,
3649,Neu Urban,2024-01-10,77884934142,0,599,
3649,Neu Urban,2024-01-10,77884934175,0,599,
3371,Elevate Store,2024-01-10,77883836284,0,759.05,
3371,Elevate Store,2024-01-10,77883836262,0,759.05,
3323,Khemka GOC,2024-01-10,STLC8000205009,0,999,
3323,Khemka GOC,2024-01-10,412003366170,0,999,
3315,shopcod,2024-01-10,412003368037,0,1299,
3649,Neu Urban,2024-01-10,77884022904,0,699,
3323,Khemka GOC,2024-01-10,412003366402,0,999,
3933,BE THE RICH,2024-01-10,412003364551,0,1599,
3324,Workos Technologies Private Limited - New,2024-01-10,412003249922,0,599,
3323,Khemka GOC,2024-01-10,STLC8000206253,0,999,
3649,Neu Urban,2024-01-10,77884022915,0,699,
3315,shopcod,2024-01-10,STLC8000208541,0,1299,
3323,Khemka GOC,2024-01-10,412003365142,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400243055,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400104724,0,699,
3323,Khemka GOC,2024-01-10,412003366154,0,999,
3501,Namit Ace Traders,2024-01-10,77883955704,0,999,
3501,Namit Ace Traders,2024-01-10,77883955450,0,999,
3501,Namit Ace Traders,2024-01-10,77883955435,0,999,
3729,BIGSHORT,2024-01-10,STOC9000747263,0,1599,
3933,BE THE RICH,2024-01-10,412003365874,0,1599,
3324,Workos Technologies Private Limited - New,2024-01-10,80400243000,0,699,
3323,Khemka GOC,2024-01-10,STLC8000205371,0,999,
3751,Thefirstplace,2024-01-10,22679010897514,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400104621,0,699,
3649,Neu Urban,2024-01-10,77884022856,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400242941,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400104411,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,23645417759802,0,699,
3729,BIGSHORT,2024-01-10,STOC9000745424,0,1599,
3315,shopcod,2024-01-10,STLC8000209466,0,1299,
3323,Khemka GOC,2024-01-10,412003365297,0,999,
3843,homfy,2024-01-10,22679010920356,0,799,
3323,Khemka GOC,2024-01-10,412003365499,0,999,
3323,Khemka GOC,2024-01-10,412003366373,0,999,
3323,Khemka GOC,2024-01-10,STLC8000205318,0,999,
3649,Neu Urban,2024-01-10,77884934050,0,699,
3416,Store Bolt,2024-01-10,STOC9000748163,0,899,
3323,Khemka GOC,2024-01-10,412003366179,0,999,
3649,Neu Urban,2024-01-10,77884934024,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400104363,0,699,
3315,shopcod,2024-01-10,STLC8000209407,0,1299,
3324,Workos Technologies Private Limited - New,2024-01-10,80400242871,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400242882,0,699,
3649,Neu Urban,2024-01-10,77884934002,0,599,
3649,Neu Urban,2024-01-10,22679010927216,0,599,
3729,BIGSHORT,2024-01-10,412003361023,0,1599,
3323,Khemka GOC,2024-01-10,412003366218,0,999,
3324,Workos Technologies Private Limited - New,2024-01-10,80400104315,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400104164,0,699,
3324,Workos Technologies Private Limited - New,2024-01-10,80400242801,0,699,
3323,Khemka GOC,2024-01-10,STLC8000205889,0,999,
3371,Elevate Store,2024-01-10,77883836240,0,759.05,
